year,notify,weapon,weapcat,newcrime,newoff
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,3,5,1,1
2018,2,2,0,1,4
2018,1,2,0,1,2
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,3
2018,1,1,1,1,2
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,3,5,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,1
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,1
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,3,1,3
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,3,5,1,2
2018,1,1,3,1,3
2018,1,2,0,1,4
2018,1,2,0,1,3
2018,1,2,0,1,1
2018,2,1,1,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,1,1,1,2
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,1,1,1,3
2018,1,1,1,1,2
2018,1,2,0,1,4
2018,2,2,0,1,1
2018,1,2,0,1,3
2018,2,2,0,1,3
2018,1,2,0,1,4
2018,2,2,0,1,2
2018,1,2,0,1,2
2018,2,1,1,1,2
2018,2,2,0,1,4
2018,1,1,4,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,3,5,1,4
2018,1,1,1,1,3
2018,2,2,0,1,2
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,3,5,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,3,3,5,2,5
2018,1,2,0,1,4
2018,1,3,5,1,4
2018,2,2,0,1,4
2018,2,3,5,1,4
2018,1,2,0,1,4
2018,1,3,5,1,4
2018,1,1,2,1,2
2018,2,1,4,1,3
2018,1,2,0,1,4
2018,1,3,5,2,5
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,2,2,0,1,2
2018,2,2,0,2,5
2018,2,2,0,2,5
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,1,3,1,3
2018,3,1,3,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,3,1,3
2018,1,2,0,1,4
2018,2,2,0,1,1
2018,2,1,2,1,3
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,4,1,3
2018,1,1,1,1,3
2018,1,1,1,1,3
2018,1,2,0,1,4
2018,1,1,1,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,1,1,3
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,1,1,1,3
2018,1,1,1,1,3
2018,1,1,3,1,3
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,1,1,2,1,2
2018,2,2,0,1,2
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,1,1,1,3
2018,1,1,3,1,1
2018,2,2,0,1,4
2018,2,1,3,1,2
2018,2,2,0,1,3
2018,2,2,0,1,4
2018,3,1,1,1,3
2018,2,2,0,1,1
2018,2,1,1,1,3
2018,1,3,5,1,2
2018,2,2,0,1,2
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,2
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,2,5
2018,2,2,0,2,5
2018,1,2,0,1,4
2018,2,1,1,1,3
2018,1,2,0,1,4
2018,1,1,3,1,2
2018,2,2,0,1,4
2018,2,1,3,1,3
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,1,2,1,3
2018,2,1,1,1,3
2018,2,1,1,1,3
2018,1,3,5,1,4
2018,2,1,3,1,3
2018,2,2,0,1,4
2018,2,2,0,1,1
2018,1,1,1,1,2
2018,1,2,0,1,4
2018,1,1,2,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,2
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,3,5,1,4
2018,1,2,0,1,4
2018,1,2,0,1,1
2018,1,2,0,1,4
2018,1,2,0,1,1
2018,1,2,0,1,1
2018,3,3,5,1,4
2018,2,2,0,1,4
2018,1,1,1,1,3
2018,2,1,1,1,3
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,1,2,1,2
2018,1,3,5,1,4
2018,2,2,0,1,4
2018,1,3,5,1,4
2018,1,1,2,1,3
2018,2,2,0,1,4
2018,2,1,1,1,3
2018,2,1,3,1,3
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,1,3,1,3
2018,1,2,0,1,4
2018,1,1,1,1,3
2018,2,2,0,1,1
2018,1,2,0,1,1
2018,1,2,0,1,3
2018,2,2,0,1,1
2018,2,1,2,1,1
2018,3,2,0,1,4
2018,3,1,2,1,3
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,1
2018,1,2,0,1,4
2018,1,1,1,1,3
2018,1,2,0,2,5
2018,2,2,0,1,1
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,1,1,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,3,5,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,3,5,1,4
2018,2,1,3,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,3,1,3
2018,1,3,5,1,4
2018,1,2,0,1,2
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,3,5,1,4
2018,2,1,1,1,3
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,3,5,1,1
2018,1,1,3,1,3
2018,2,3,5,1,4
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,1,1,1,1,3
2018,1,2,0,1,4
2018,1,2,0,1,2
2018,1,1,1,1,3
2018,2,1,3,1,3
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,3,5,1,4
2018,2,3,5,1,4
2018,1,1,2,1,3
2018,2,2,0,1,1
2018,1,1,1,1,3
2018,1,2,0,1,2
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,3,5,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,2
2018,1,1,1,1,3
2018,1,1,1,1,3
2018,1,1,1,1,2
2018,2,1,3,1,3
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,1
2018,1,2,0,1,4
2018,8,2,0,1,4
2018,1,1,1,1,3
2018,2,2,0,1,4
2018,2,1,1,1,3
2018,2,2,0,1,4
2018,1,1,2,1,2
2018,1,3,5,1,1
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,2
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,3,1,3
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,1,1,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,3,5,1,4
2018,1,1,1,1,2
2018,1,3,5,1,4
2018,2,1,2,1,2
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,2,5
2018,1,1,2,1,3
2018,1,2,0,1,2
2018,1,2,0,1,4
2018,3,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,3,5,1,4
2018,1,1,1,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,3,5,1,1
2018,2,2,0,1,2
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,2,1,3,1,3
2018,1,1,1,1,2
2018,1,1,1,1,3
2018,1,2,0,1,4
2018,1,2,0,1,2
2018,2,1,1,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,1
2018,2,1,3,1,3
2018,2,1,3,1,3
2018,1,2,0,1,4
2018,2,1,3,1,3
2018,1,1,3,1,3
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,1,3,1,3
2018,2,3,5,1,4
2018,2,3,5,1,1
2018,1,1,4,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,1,4,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,1,3,1,1
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,3,5,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,2
2018,1,1,1,1,3
2018,2,3,5,1,4
2018,2,2,0,1,4
2018,1,2,0,1,2
2018,1,2,0,1,2
2018,1,2,0,1,2
2018,1,3,5,1,4
2018,1,2,0,1,4
2018,2,1,1,1,3
2018,1,3,5,1,4
2018,1,2,0,1,4
2018,1,2,0,1,1
2018,2,2,0,1,4
2018,1,2,0,1,1
2018,1,2,0,1,3
2018,2,3,5,1,4
2018,2,2,0,1,4
2018,1,1,3,1,3
2018,8,2,0,1,4
2018,1,2,0,1,4
2018,1,1,3,1,3
2018,2,2,0,1,4
2018,1,3,5,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,2,5
2018,1,2,0,1,2
2018,2,3,5,2,5
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,3,5,1,1
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,1,2,0,1,2
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,1,1,1,3
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,1,1,1,2
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,1,3,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,1,3,1,3
2018,2,1,3,1,3
2018,2,1,3,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,3,5,1,4
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,1,2,0,2,5
2018,1,2,0,1,4
2018,2,1,1,1,3
2018,2,1,1,1,2
2018,2,1,1,1,2
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,1,1,3
2018,1,1,1,1,3
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,3,1,1,1,3
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,1,1,1,3
2018,2,1,1,1,3
2018,1,1,3,1,3
2018,1,2,0,1,4
2018,1,1,1,1,3
2018,1,2,0,1,4
2018,1,1,3,1,3
2018,1,1,2,1,3
2018,1,1,1,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,1,1,1,3
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,1,3,1,3
2018,1,2,0,1,4
2018,1,3,5,1,4
2018,2,2,0,1,4
2018,1,1,2,1,3
2018,1,1,4,1,3
2018,1,2,0,1,4
2018,2,1,2,1,2
2018,1,1,3,1,3
2018,1,2,0,1,4
2018,1,1,1,1,3
2018,2,3,5,1,4
2018,1,1,2,1,3
2018,1,2,0,1,4
2018,3,1,3,1,3
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,1,1,1,2
2018,2,2,0,1,4
2018,3,2,0,1,4
2018,1,1,1,1,2
2018,2,1,1,1,3
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,3,5,1,2
2018,2,1,1,1,2
2018,2,3,5,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,3
2018,2,1,3,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,1,1,1,3
2018,2,2,0,1,4
2018,2,1,1,1,3
2018,2,2,0,1,4
2018,2,2,0,1,1
2018,2,2,0,1,2
2018,2,3,5,1,4
2018,1,1,2,1,3
2018,1,2,0,1,4
2018,2,2,0,1,2
2018,2,2,0,1,4
2018,1,1,3,1,3
2018,1,2,0,1,2
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,1,2,1,3
2018,1,1,3,1,3
2018,1,1,1,1,3
2018,2,2,0,1,4
2018,2,3,5,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,1,1,3
2018,1,1,1,1,3
2018,1,1,1,1,3
2018,2,3,5,1,2
2018,2,3,5,1,2
2018,2,3,5,1,2
2018,2,3,5,1,2
2018,2,2,0,1,4
2018,1,2,0,1,1
2018,1,2,0,1,1
2018,2,2,0,1,4
2018,1,1,2,1,3
2018,1,1,2,1,3
2018,1,2,0,1,4
2018,2,3,5,1,4
2018,8,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,3
2018,1,2,0,1,2
2018,1,2,0,1,2
2018,2,2,0,1,4
2018,2,2,0,1,2
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,2
2018,1,2,0,1,1
2018,1,1,2,1,3
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,2,5
2018,2,2,0,1,4
2018,1,3,5,2,5
2018,2,2,0,1,4
2018,1,1,2,1,3
2018,1,2,0,2,5
2018,1,3,5,1,4
2018,1,3,5,1,4
2018,1,2,0,1,1
2018,2,2,0,1,4
2018,1,3,5,1,4
2018,2,2,0,1,4
2018,1,1,1,1,3
2018,2,1,3,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,1,1,1,3
2018,1,1,1,1,3
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,1,2,1,3
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,1,3,1,3
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,3,5,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,1,1,1,3
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,1,3,1,3
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,3,5,1,4
2018,2,1,4,1,3
2018,2,2,0,1,4
2018,2,1,4,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,3,1,3
2018,1,2,0,1,4
2018,1,3,5,1,4
2018,2,1,3,1,1
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,1,2,0,1,2
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,1,1,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,1,3,1,3
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,3,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,1
2018,1,1,2,1,2
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,1,2,1,3
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,2,1,4,1,3
2018,2,1,1,1,1
2018,2,2,0,1,4
2018,1,1,3,1,3
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,1,2,0,1,2
2018,1,3,5,2,5
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,1,1,3,1,3
2018,2,2,0,1,1
2018,2,3,5,2,5
2018,1,2,0,1,2
2018,2,2,0,1,4
2018,1,1,2,1,2
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,1
2018,2,1,2,1,3
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,2
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,3,5,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,3,5,1,4
2018,2,2,0,2,5
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,1
2018,1,2,0,1,4
2018,2,3,5,1,2
2018,2,2,0,1,4
2018,1,2,0,1,2
2018,1,2,0,1,4
2018,2,2,0,1,1
2018,1,2,0,1,4
2018,1,1,1,1,2
2018,1,1,1,1,2
2018,1,2,0,1,4
2018,1,1,3,1,2
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,3,5,1,4
2018,2,3,5,1,2
2018,2,1,1,1,3
2018,2,1,1,1,3
2018,2,1,1,1,3
2018,2,1,1,1,3
2018,1,2,0,1,3
2018,1,3,5,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,3,5,1,1
2018,2,2,0,1,1
2018,1,2,0,1,4
2018,1,2,0,1,1
2018,1,2,0,1,1
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,1,1,1,3
2018,1,1,1,1,3
2018,2,2,0,1,4
2018,2,2,0,1,1
2018,1,1,2,1,3
2018,1,3,5,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,1,3,1,3
2018,1,1,1,1,3
2018,1,1,2,1,3
2018,1,1,2,1,3
2018,2,2,0,1,4
2018,2,2,0,1,1
2018,1,1,3,1,3
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,2
2018,2,2,0,1,4
2018,2,1,3,1,3
2018,1,2,0,1,4
2018,1,1,1,1,3
2018,1,2,0,1,1
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,1,3,1,3
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,3,5,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,1
2018,2,1,1,1,3
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,1,3,1,3
2018,2,1,3,1,1
2018,1,3,5,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,1,1,1,3
2018,2,1,3,1,2
2018,1,2,0,1,4
2018,1,2,0,1,2
2018,3,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,1,2,1,1
2018,1,2,0,1,4
2018,1,3,5,1,2
2018,1,2,0,1,4
2018,1,2,0,1,1
2018,1,2,0,1,4
2018,1,1,1,1,3
2018,2,2,0,1,4
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,2,1,3
2018,1,1,1,1,3
2018,1,1,1,1,3
2018,1,1,1,1,3
2018,1,1,1,1,3
2018,1,1,1,1,3
2018,1,2,0,1,1
2018,1,2,0,1,4
2018,1,2,0,1,2
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,2
2018,1,1,1,1,2
2018,2,2,0,1,4
2018,1,3,5,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,2,2,0,1,1
2018,1,1,1,1,3
2018,2,2,0,1,2
2018,2,1,1,1,3
2018,1,2,0,1,2
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,2
2018,1,2,0,1,4
2018,1,2,0,1,2
2018,2,1,1,1,2
2018,2,2,0,1,1
2018,1,1,3,1,3
2018,2,2,0,1,4
2018,2,2,0,1,1
2018,1,2,0,1,1
2018,1,2,0,1,2
2018,1,1,1,1,3
2018,2,2,0,1,4
2018,1,2,0,1,1
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,1,3,1,3
2018,1,1,3,1,2
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,3,1,3
2018,1,3,5,1,4
2018,2,1,2,1,2
2018,1,2,0,1,2
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,3
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,1
2018,1,2,0,1,1
2018,1,2,0,1,1
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,1,1,3
2018,1,2,0,1,2
2018,2,2,0,1,2
2018,2,2,0,1,2
2018,8,2,0,1,1
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,2,5
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,1
2018,2,1,3,1,3
2018,1,2,0,1,3
2018,1,2,0,1,4
2018,1,3,5,1,4
2018,2,1,1,1,3
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,1,2,1,3
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,1,3,1,3
2018,1,2,0,1,2
2018,2,3,5,2,5
2018,1,2,0,2,5
2018,1,2,0,1,4
2018,1,3,5,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,2
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,1
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,3,5,1,4
2018,2,1,3,1,3
2018,2,2,0,1,4
2018,2,1,2,1,3
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,2
2018,1,1,2,1,3
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,3,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,2,5
2018,2,2,0,1,4
2018,1,1,1,1,3
2018,1,1,1,1,3
2018,2,1,3,1,3
2018,2,3,5,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,1,2,1,3
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,2,5
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,3,5,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,2,1,3
2018,2,2,0,1,4
2018,1,3,5,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,1,3,1,2
2018,1,2,0,1,2
2018,2,2,0,1,4
2018,3,3,5,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,3,5,1,4
2018,1,3,5,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,1
2018,2,2,0,1,4
2018,1,1,1,1,3
2018,2,2,0,1,1
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,1,3,1,3
2018,2,2,0,1,1
2018,1,2,0,1,4
2018,1,3,5,1,2
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,3,1,3
2018,1,2,0,1,2
2018,2,3,5,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,1,2,1,3
2018,2,3,5,1,4
2018,1,1,2,1,2
2018,2,2,0,1,4
2018,1,1,2,1,2
2018,1,1,4,1,2
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,1,3,1,2
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,2
2018,1,2,0,1,2
2018,1,2,0,1,2
2018,1,2,0,1,1
2018,1,2,0,1,1
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,3,5,1,4
2018,1,2,0,1,4
2018,2,1,3,1,3
2018,1,3,5,1,4
2018,1,3,5,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,1
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,2,0,1,4
2018,2,2,0,1,4
2018,2,2,0,1,4
2018,1,1,3,1,2
2018,2,2,0,1,1
2018,2,2,0,1,1
2018,1,2,0,2,5
2018,2,2,0,1,1
2018,2,3,5,1,1
2018,2,2,0,1,1
